id,side,instrument,status,px_init,px_fill,volume_init,volume_fill,note,tags,date
0x879d4d6dbc4,SELL,AUDJPY,CANCEL,80.00315,0,3000,0,NOTE6,"[<OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:06:31.817000+00:00
0x879d4d6dbc4,SELL,AUDJPY,DONE,80.00315,0,3000,0,NOTE6,"[<OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:06:31.848000+00:00
0x6354b05c65e,BUY,CHFJPY,IN_PROCESS,118.11128,118.50617,8600,3244,NOTE5,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:06:44.483000+00:00
0x6354b05c65e,BUY,CHFJPY,PARTIAL_FILL,118.11128,118.50617,8600,3244,NOTE5,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:06:44.527000+00:00
0x6354b05c65e,BUY,CHFJPY,DONE,118.11128,118.50617,8600,3244,NOTE5,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:06:44.571000+00:00
0x35b5ad1246c,SELL,EURCAD,IN_PROCESS,1.41313,1.41313,12800,12800,NOTE4,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>]",2022-01-01 01:06:54.004000+00:00
0x35b5ad1246c,SELL,EURCAD,FILL,1.41313,1.41313,12800,12800,NOTE4,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>]",2022-01-01 01:06:54.058000+00:00
0x35b5ad1246c,SELL,EURCAD,DONE,1.41313,1.41313,12800,12800,NOTE4,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>]",2022-01-01 01:06:54.112000+00:00
0x5233b74296a,BUY,EURGBP,IN_PROCESS,1.00229,1.00229,4400,4400,NOTE9,[<OrderTag.SPECIAL_TRADE: 4>],2022-01-01 01:07:08.348000+00:00
0x5233b74296a,BUY,EURGBP,FILL,1.00229,1.00229,4400,4400,NOTE9,[<OrderTag.SPECIAL_TRADE: 4>],2022-01-01 01:07:08.356000+00:00
0x5233b74296a,BUY,EURGBP,DONE,1.00229,1.00229,4400,4400,NOTE9,[<OrderTag.SPECIAL_TRADE: 4>],2022-01-01 01:07:08.364000+00:00
0x1cc13f1e16e,SELL,GBPCAD,IN_PROCESS,1.44401,1.96325,1900,1900,NOTE2,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:07:21.529000+00:00
0x1cc13f1e16e,SELL,GBPCAD,FILL,1.44401,1.96325,1900,1900,NOTE2,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:07:21.550000+00:00
0x1cc13f1e16e,SELL,GBPCAD,DONE,1.44401,1.96325,1900,1900,NOTE2,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:07:21.571000+00:00
0x4b60ef69ccb,SELL,GBPCAD,IN_PROCESS,1.44401,0,2000,0,NOTE1,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:29.919000+00:00
0x4b60ef69ccb,SELL,GBPCAD,CANCEL,1.44401,0,2000,0,NOTE1,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:29.948000+00:00
0x4b60ef69ccb,SELL,GBPCAD,DONE,1.44401,0,2000,0,NOTE1,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:29.977000+00:00
0xe7e33688fc,SELL,GBPJPY,IN_PROCESS,143.23002,143.63752,14300,14300,NOTE9,"[<OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:07:32.156000+00:00
0xe7e33688fc,SELL,GBPJPY,FILL,143.23002,143.63752,14300,14300,NOTE9,"[<OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:07:32.188000+00:00
0xe7e33688fc,SELL,GBPJPY,DONE,143.23002,143.63752,14300,14300,NOTE9,"[<OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:07:32.220000+00:00
0x87304172e05,BUY,AUDEUR,IN_PROCESS,0.62,0,1500,0,NOTE1,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:46.309000+00:00
0x87304172e05,BUY,AUDEUR,CANCEL,0.62,0,1500,0,NOTE1,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:46.355000+00:00
0x87304172e05,BUY,AUDEUR,DONE,0.62,0,1500,0,NOTE1,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:46.401000+00:00
0x2a5e6ed0e79,BUY,CHFJPY,IN_PROCESS,118.11128,118.11128,8600,7715,NOTE4,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:57.503000+00:00
0x2a5e6ed0e79,BUY,CHFJPY,PARTIAL_FILL,118.11128,118.11128,8600,7715,NOTE4,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:57.560000+00:00
0x2a5e6ed0e79,BUY,CHFJPY,DONE,118.11128,118.11128,8600,7715,NOTE4,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>]",2022-01-01 01:07:57.617000+00:00
0x5e8fdaf67ee,BUY,AUDJPY,IN_PROCESS,79.32006,79.53112,7300,7300,NOTE3,"[<OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:08:03.909000+00:00
0x5e8fdaf67ee,BUY,AUDJPY,FILL,79.32006,79.53112,7300,7300,NOTE3,"[<OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:08:03.912000+00:00
0x5e8fdaf67ee,BUY,AUDJPY,DONE,79.32006,79.53112,7300,7300,NOTE3,"[<OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:08:03.915000+00:00
0x6570d4d9547,SELL,AUDEUR,IN_PROCESS,0.62963,0,12800,0,NOTE1,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:08:09.129000+00:00
0x6570d4d9547,SELL,AUDEUR,CANCEL,0.62963,0,12800,0,NOTE1,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:08:09.138000+00:00
0x6570d4d9547,SELL,AUDEUR,DONE,0.62963,0,12800,0,NOTE1,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:08:09.147000+00:00
0x77dd3808f21,SELL,EURRUB,IN_PROCESS,91.31132,0,5800,0,NOTE5,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:20.809000+00:00
0x77dd3808f21,SELL,EURRUB,CANCEL,91.31132,0,5800,0,NOTE5,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:20.829000+00:00
0x77dd3808f21,SELL,EURRUB,DONE,91.31132,0,5800,0,NOTE5,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:20.849000+00:00
0x65b25ad6bbd,BUY,EURCAD,IN_PROCESS,1.9712,0,4200,0,NOTE9,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:26.243000+00:00
0x65b25ad6bbd,BUY,EURCAD,CANCEL,1.9712,0,4200,0,NOTE9,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:26.269000+00:00
0x65b25ad6bbd,BUY,EURCAD,DONE,1.9712,0,4200,0,NOTE9,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:26.295000+00:00
0xb08e2d4bc9,SELL,CHFJPY,IN_PROCESS,116.89021,0,5900,0,NOTE1,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:27.723000+00:00
0xb08e2d4bc9,SELL,CHFJPY,CANCEL,116.89021,0,5900,0,NOTE1,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:27.750000+00:00
0xb08e2d4bc9,SELL,CHFJPY,DONE,116.89021,0,5900,0,NOTE1,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:27.777000+00:00
0x1d7cc32ea12,BUY,EURJPY,IN_PROCESS,127.07816,127.59949,1000,1000,NOTE7,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:08:28.195000+00:00
0x1d7cc32ea12,BUY,EURJPY,FILL,127.07816,127.59949,1000,1000,NOTE7,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:08:28.223000+00:00
0x1d7cc32ea12,BUY,EURJPY,DONE,127.07816,127.59949,1000,1000,NOTE7,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:08:28.251000+00:00
0x88b7ba90814,SELL,EURJPY,IN_PROCESS,124.88801,125.70704,10400,4117,NOTE3,"[<OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>]",2022-01-01 01:08:36.172000+00:00
0x88b7ba90814,SELL,EURJPY,PARTIAL_FILL,124.88801,125.70704,10400,4117,NOTE3,"[<OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>]",2022-01-01 01:08:36.208000+00:00
0x88b7ba90814,SELL,EURJPY,DONE,124.88801,125.70704,10400,4117,NOTE3,"[<OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>]",2022-01-01 01:08:36.244000+00:00
0x610832ad7f,BUY,GBPCAD,IN_PROCESS,1.32133,1.32133,4100,4100,NOTE4,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:08:40.691000+00:00
0x610832ad7f,BUY,GBPCAD,FILL,1.32133,1.32133,4100,4100,NOTE4,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:08:40.731000+00:00
0x610832ad7f,BUY,GBPCAD,DONE,1.32133,1.32133,4100,4100,NOTE4,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:08:40.771000+00:00
0x5837cad7f56,BUY,EURNZD,IN_PROCESS,1.99271,0,9800,0,NOTE2,[<OrderTag.TRADE: 1>],2022-01-01 01:08:44.117000+00:00
0x5837cad7f56,BUY,EURNZD,CANCEL,1.99271,0,9800,0,NOTE2,[<OrderTag.TRADE: 1>],2022-01-01 01:08:44.161000+00:00
0x5837cad7f56,BUY,EURNZD,DONE,1.99271,0,9800,0,NOTE2,[<OrderTag.TRADE: 1>],2022-01-01 01:08:44.205000+00:00
0x4375c4a4ed5,BUY,AUDEUR,IN_PROCESS,0.62,0,3200,0,NOTE6,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:46.831000+00:00
0x4375c4a4ed5,BUY,AUDEUR,CANCEL,0.62,0,3200,0,NOTE6,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:46.877000+00:00
0x4375c4a4ed5,BUY,AUDEUR,DONE,0.62,0,3200,0,NOTE6,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:08:46.923000+00:00
0x173f4b64f5b,SELL,GBPCAD,IN_PROCESS,1.44401,1.73389,3700,3700,NOTE2,"[<OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRADE: 1>]",2022-01-01 01:09:00.870000+00:00
0x173f4b64f5b,SELL,GBPCAD,FILL,1.44401,1.73389,3700,3700,NOTE2,"[<OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRADE: 1>]",2022-01-01 01:09:00.870000+00:00
0x173f4b64f5b,SELL,GBPCAD,DONE,1.44401,1.73389,3700,3700,NOTE2,"[<OrderTag.TRADE: 1>, <OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRADE: 1>]",2022-01-01 01:09:00.870000+00:00
0x9c5ec8296e,BUY,GBPJPY,IN_PROCESS,145.69532,0,3400,0,NOTE9,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:09:12.221000+00:00
0x9c5ec8296e,BUY,GBPJPY,CANCEL,145.69532,0,3400,0,NOTE9,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:09:12.233000+00:00
0x9c5ec8296e,BUY,GBPJPY,DONE,145.69532,0,3400,0,NOTE9,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRANSFER: 5>]",2022-01-01 01:09:12.245000+00:00
0x56cd87dba8d,BUY,AUDEUR,IN_PROCESS,0.62,0,14600,0,NOTE7,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:09:19.441000+00:00
0x56cd87dba8d,BUY,AUDEUR,CANCEL,0.62,0,14600,0,NOTE7,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:09:19.460000+00:00
0x56cd87dba8d,BUY,AUDEUR,DONE,0.62,0,14600,0,NOTE7,"[<OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:09:19.479000+00:00
0x1a5a076899a,SELL,CHFJPY,IN_PROCESS,116.89021,116.89021,6600,6600,NOTE4,[<OrderTag.REGULAR_TRADE: 3>],2022-01-01 01:09:21.570000+00:00
0x1a5a076899a,SELL,CHFJPY,FILL,116.89021,116.89021,6600,6600,NOTE4,[<OrderTag.REGULAR_TRADE: 3>],2022-01-01 01:09:21.591000+00:00
0x1a5a076899a,SELL,CHFJPY,DONE,116.89021,116.89021,6600,6600,NOTE4,[<OrderTag.REGULAR_TRADE: 3>],2022-01-01 01:09:21.612000+00:00
0x2c9b7926462,BUY,EURCHF,IN_PROCESS,1.88491,2.42846,13500,12827,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:22.685000+00:00
0x2c9b7926462,BUY,EURCHF,PARTIAL_FILL,1.88491,2.42846,13500,12827,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:22.707000+00:00
0x2c9b7926462,BUY,EURCHF,DONE,1.88491,2.42846,13500,12827,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:22.729000+00:00
0x2636ca5136a,SELL,EURNZD,IN_PROCESS,1.68501,1.68501,13200,13200,NOTE4,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:34.966000+00:00
0x2636ca5136a,SELL,EURNZD,FILL,1.68501,1.68501,13200,13200,NOTE4,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:35+00:00
0x2636ca5136a,SELL,EURNZD,DONE,1.68501,1.68501,13200,13200,NOTE4,"[<OrderTag.TRADE: 1>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:35.035000+00:00
0x657c7101c21,BUY,EURRUB,IN_PROCESS,89.213,0,10600,0,NOTE4,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:09:41.177000+00:00
0x657c7101c21,BUY,EURRUB,CANCEL,89.213,0,10600,0,NOTE4,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:09:41.218000+00:00
0x657c7101c21,BUY,EURRUB,DONE,89.213,0,10600,0,NOTE4,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>, <OrderTag.TRADE: 1>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:09:41.259000+00:00
0x8c1afa22fd,BUY,EURGBP,IN_PROCESS,1.00229,0,600,0,NOTE5,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:52.701000+00:00
0x8c1afa22fd,BUY,EURGBP,CANCEL,1.00229,0,600,0,NOTE5,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:52.753000+00:00
0x8c1afa22fd,BUY,EURGBP,DONE,1.00229,0,600,0,NOTE5,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.DISTANCE_TRADE: 2>]",2022-01-01 01:09:52.805000+00:00
0x6c9ce5c1075,BUY,GBPJPY,IN_PROCESS,145.69532,145.69532,3800,3800,NOTE7,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:03.778000+00:00
0x6c9ce5c1075,BUY,GBPJPY,FILL,145.69532,145.69532,3800,3800,NOTE7,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:03.781000+00:00
0x6c9ce5c1075,BUY,GBPJPY,DONE,145.69532,145.69532,3800,3800,NOTE7,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRADE: 1>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:03.784000+00:00
0x1352ac7de1,SELL,EURRUB,IN_PROCESS,91.31132,0,1100,0,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:10:07.172000+00:00
0x1352ac7de1,SELL,EURRUB,CANCEL,91.31132,0,1100,0,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:10:07.179000+00:00
0x1352ac7de1,SELL,EURRUB,DONE,91.31132,0,1100,0,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:10:07.186000+00:00
0x839e0804818,BUY,EURNZD,IN_PROCESS,1.99271,0,2800,0,NOTE6,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:12.313000+00:00
0x839e0804818,BUY,EURNZD,CANCEL,1.99271,0,2800,0,NOTE6,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:12.325000+00:00
0x839e0804818,BUY,EURNZD,DONE,1.99271,0,2800,0,NOTE6,"[<OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>, <OrderTag.REGULAR_TRADE: 3>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:12.337000+00:00
0x6aedb40c15f,BUY,CHFJPY,IN_PROCESS,118.11128,118.11128,3000,3000,NOTE6,"[<OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:27.124000+00:00
0x6aedb40c15f,BUY,CHFJPY,FILL,118.11128,118.11128,3000,3000,NOTE6,"[<OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:27.151000+00:00
0x6aedb40c15f,BUY,CHFJPY,DONE,118.11128,118.11128,3000,3000,NOTE6,"[<OrderTag.TRADE: 1>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:27.178000+00:00
0x2f7862c7b65,BUY,EURGBP,IN_PROCESS,1.00229,0,3200,0,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:10:33.024000+00:00
0x2f7862c7b65,BUY,EURGBP,CANCEL,1.00229,0,3200,0,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:10:33.057000+00:00
0x2f7862c7b65,BUY,EURGBP,DONE,1.00229,0,3200,0,NOTE2,"[<OrderTag.TRANSFER: 5>, <OrderTag.TRANSFER: 5>, <OrderTag.DISTANCE_TRADE: 2>, <OrderTag.TRADE: 1>]",2022-01-01 01:10:33.090000+00:00
0x2ffb4590884,SELL,GBPJPY,IN_PROCESS,143.23002,143.23002,11500,9051,NOTE7,"[<OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRADE: 1>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:10:42.825000+00:00
0x2ffb4590884,SELL,GBPJPY,PARTIAL_FILL,143.23002,143.23002,11500,9051,NOTE7,"[<OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRADE: 1>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:10:42.867000+00:00
0x2ffb4590884,SELL,GBPJPY,DONE,143.23002,143.23002,11500,9051,NOTE7,"[<OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRADE: 1>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.REGULAR_TRADE: 3>]",2022-01-01 01:10:42.909000+00:00
0x53c69afd2aa,BUY,GBPCAD,IN_PROCESS,1.32133,1.51623,8600,8600,NOTE7,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:47.825000+00:00
0x53c69afd2aa,BUY,GBPCAD,FILL,1.32133,1.51623,8600,8600,NOTE7,"[<OrderTag.SPECIAL_TRADE: 4>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.TRANSFER: 5>, <OrderTag.SPECIAL_TRADE: 4>, <OrderTag.SPECIAL_TRADE: 4>]",2022-01-01 01:10:47.872000+00:00
