ID,SIDE,INSTRUMENT,STATUS,PX_INIT,PX_FILL,VOLUME_INIT,VOLUME_FILL,NOTE,TAGS,DATE 
0x82c170a9,BUY,AUDEUR,INPROCESS,0.629698,0,344000,0,NOTE 4,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:34:06.691
0x82c170a9,BUY,AUDEUR,CANCEL,0.629698,0,344000,0,NOTE 4,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:34:08.299
0x82c170a9,BUY,AUDEUR,DONE,0.629698,0,344000,0,NOTE 4,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:34:13.595
0xf8ed51fb,BUY,EURNZD,INPROCESS,1.68618,0,688000,0,NOTE 5,REGULAR TRADE,01.02.2021 00:34:14.147
0xf8ed51fb,BUY,EURNZD,PARTIALFILL,1.68618,1.68557,688000,213000,NOTE 5,REGULAR TRADE,01.02.2021 00:34:21.771
0xf8ed51fb,BUY,EURNZD,DONE,1.68618,1.68557,688000,213000,NOTE 5,REGULAR TRADE,01.02.2021 00:34:23.259
0x3cc2f5f1,SELL,GBPCAD,INPROCESS,1.44401,0,944000,0,NOTE 10,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:34:24.115
0x3cc2f5f1,SELL,GBPCAD,FILL,1.44401,1.44316,944000,944000,NOTE 10,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:34:27.387
0x3cc2f5f1,SELL,GBPCAD,DONE,1.44401,1.44316,944000,944000,NOTE 10,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:34:33.651
0xac39e1d3,SELL,CHFJPY,INPROCESS,116.89021,0,144000,0,NOTE 8,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:34:41.819
0xac39e1d3,SELL,CHFJPY,FILL,116.89021,116.8896,144000,144000,NOTE 8,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:34:49.835
0xac39e1d3,SELL,CHFJPY,DONE,116.89021,116.8896,144000,144000,NOTE 8,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:34:51.027
0xe680a579,BUY,EURRUB,INPROCESS,91.996,0,536000,0,NOTE 11,,01.02.2021 00:34:54.331
0xe680a579,BUY,EURRUB,PARTIALFILL,91.996,91.99514,536000,431000,NOTE 11,,01.02.2021 00:35:03.979
0xe680a579,BUY,EURRUB,DONE,91.996,91.99514,536000,431000,NOTE 11,,01.02.2021 00:35:10.755
0x58faf06b,BUY,EURGBP,INPROCESS,0.88491,0,496000,0,NOTE 1,TRANSFER,01.02.2021 00:35:16.067
0x58faf06b,BUY,EURGBP,FILL,0.88491,0.88532,496000,496000,NOTE 1,TRANSFER,01.02.2021 00:35:24.811
0x58faf06b,BUY,EURGBP,DONE,0.88491,0.88532,496000,496000,NOTE 1,TRANSFER,01.02.2021 00:35:31.739
0xfb5bd141,BUY,EURCAD,INPROCESS,1.55111,0,136000,0,NOTE 3,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:35:39.875
0xfb5bd141,BUY,EURCAD,PARTIALFILL,1.55111,1.55141,136000,103000,NOTE 3,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:35:44.507
0xfb5bd141,BUY,EURCAD,DONE,1.55111,1.55141,136000,103000,NOTE 3,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:35:53.091
0xc35473c3,BUY,EURCAD,INPROCESS,1.55111,0,192000,0,NOTE 3,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:36:02.099
0xc35473c3,BUY,EURCAD,CANCEL,1.55111,0,192000,0,NOTE 3,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:36:03.195
0xc35473c3,BUY,EURCAD,DONE,1.55111,0,192000,0,NOTE 3,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:36:06.347
0xbdc05b49,SELL,AUDJPY,INPROCESS,80.00315,0,24000,0,NOTE 9,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:36:07.171
0xbdc05b49,SELL,AUDJPY,FILL,80.00315,80.00243,24000,24000,NOTE 9,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:36:12.059
0xbdc05b49,SELL,AUDJPY,DONE,80.00315,80.00243,24000,24000,NOTE 9,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:36:19.715
0x948a11db,SELL,EURGBP,INPROCESS,0.88473,0,888000,0,NOTE 1,REGULAR TRADE,01.02.2021 00:36:24.587
0x948a11db,SELL,EURGBP,CANCEL,0.88473,0,888000,0,NOTE 1,REGULAR TRADE,01.02.2021 00:36:29.051
0x948a11db,SELL,EURGBP,DONE,0.88473,0,888000,0,NOTE 1,REGULAR TRADE,01.02.2021 00:36:35.619
0xcf793591,BUY,EURRUB,INPROCESS,91.996,0,96000,0,NOTE 11,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:36:39.435
0xcf793591,BUY,EURRUB,FILL,91.996,91.99623,96000,96000,NOTE 11,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:36:41.227
0xcf793591,BUY,EURRUB,DONE,91.996,91.99623,96000,96000,NOTE 11,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:36:48.731
0xa3fca0b3,SELL,EURJPY,INPROCESS,124.88801,0,832000,0,NOTE 6,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:36:55.779
0xa3fca0b3,SELL,EURJPY,PARTIALFILL,124.88801,124.88834,832000,765000,NOTE 6,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:36:58.355
0xa3fca0b3,SELL,EURJPY,DONE,124.88801,124.88834,832000,765000,NOTE 6,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:37:00.267
0x8ca8e219,BUY,EURCHF,INPROCESS,1.08052,0,840000,0,NOTE 2,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:37:02.211
0x8ca8e219,BUY,EURCHF,CANCEL,1.08052,0,840000,0,NOTE 2,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:37:07.539
0x8ca8e219,BUY,EURCHF,DONE,1.08052,0,840000,0,NOTE 2,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:37:11.475
0x8813a64b,SELL,GBPCAD,INPROCESS,1.44401,0,184000,0,NOTE 10,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:37:18.707
0x8813a64b,SELL,GBPCAD,PARTIALFILL,1.44401,1.44304,184000,53000,NOTE 10,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:37:22.491
0x8813a64b,SELL,GBPCAD,DONE,1.44401,1.44304,184000,53000,NOTE 10,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:37:30.899
0x3e85f2e1,BUY,GBPJPY,INPROCESS,143.51412,0,680000,0,NOTE 7,REGULAR TRADE,01.02.2021 00:37:37.795
0x3e85f2e1,BUY,GBPJPY,FILL,143.51412,143.51351,680000,680000,NOTE 7,REGULAR TRADE,01.02.2021 00:37:42.547
0x3e85f2e1,BUY,GBPJPY,DONE,143.51412,143.51351,680000,680000,NOTE 7,REGULAR TRADE,01.02.2021 00:37:47.571
0xae72d8a3,SELL,EURRUB,INPROCESS,91.31132,0,176000,0,NOTE 11,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:37:55.859
0xae72d8a3,SELL,EURRUB,CANCEL,91.31132,0,176000,0,NOTE 11,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:37:58.315
0xae72d8a3,SELL,EURRUB,DONE,91.31132,0,176000,0,NOTE 11,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:38:05.787
0xe3fb89e9,BUY,EURNZD,INPROCESS,1.68618,0,336000,0,NOTE 5,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:38:09.451
0xe3fb89e9,BUY,EURNZD,FILL,1.68618,1.6862,336000,336000,NOTE 5,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:38:13.419
0xe3fb89e9,BUY,EURNZD,DONE,1.68618,1.6862,336000,336000,NOTE 5,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:38:16.035
0x35db9dbb,SELL,EURRUB,INPROCESS,91.31132,0,344000,0,NOTE 11,,01.02.2021 00:38:20.427
0x35db9dbb,SELL,EURRUB,CANCEL,91.31132,0,344000,0,NOTE 11,,01.02.2021 00:38:21.131
0x35db9dbb,SELL,EURRUB,DONE,91.31132,0,344000,0,NOTE 11,,01.02.2021 00:38:26.579
0x3f4dd931,BUY,EURRUB,INPROCESS,91.996,0,688000,0,NOTE 11,TRANSFER,01.02.2021 00:38:35.955
0x3f4dd931,BUY,EURRUB,FILL,91.996,91.99542,688000,688000,NOTE 11,TRANSFER,01.02.2021 00:38:39.467
0x3f4dd931,BUY,EURRUB,DONE,91.996,91.99542,688000,688000,NOTE 11,TRANSFER,01.02.2021 00:38:45.611
0x971a8b93,BUY,EURNZD,INPROCESS,1.68618,0,944000,0,NOTE 5,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:38:48.339
0x971a8b93,BUY,EURNZD,PARTIALFILL,1.68618,1.68652,944000,733000,NOTE 5,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:38:55.075
0x971a8b93,BUY,EURNZD,DONE,1.68618,1.68652,944000,733000,NOTE 5,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:39:04.907
0x50e2a2b9,BUY,EURRUB,INPROCESS,91.996,0,144000,0,NOTE 11,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:39:12.891
0x50e2a2b9,BUY,EURRUB,FILL,91.996,91.99534,144000,144000,NOTE 11,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:39:18.699
0x50e2a2b9,BUY,EURRUB,DONE,91.996,91.99534,144000,144000,NOTE 11,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:39:21.395
0x9560e82b,BUY,GBPCAD,INPROCESS,1.75086,0,536000,0,NOTE 10,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:39:28.747
0x9560e82b,BUY,GBPCAD,FILL,1.75086,1.75088,536000,536000,NOTE 10,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:39:37.971
0x9560e82b,BUY,GBPCAD,DONE,1.75086,1.75088,536000,536000,NOTE 10,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:39:43.659
0xa84db881,BUY,EURCAD,INPROCESS,1.55111,0,496000,0,NOTE 3,REGULAR TRADE,01.02.2021 00:39:52.915
0xa84db881,BUY,EURCAD,FILL,1.55111,1.5506,496000,496000,NOTE 3,REGULAR TRADE,01.02.2021 00:40:01.987
0xa84db881,BUY,EURCAD,DONE,1.55111,1.5506,496000,496000,NOTE 3,REGULAR TRADE,01.02.2021 00:40:09.851
0xb16a2983,BUY,GBPCAD,INPROCESS,1.75086,0,136000,0,NOTE 10,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:40:11.219
0xb16a2983,BUY,GBPCAD,PARTIALFILL,1.75086,1.75091,136000,77000,NOTE 10,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:40:17.635
0xb16a2983,BUY,GBPCAD,DONE,1.75086,1.75091,136000,77000,NOTE 10,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:40:23.627
0x3dc17c89,SELL,EURRUB,INPROCESS,91.31132,0,192000,0,NOTE 11,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:40:28.531
0x3dc17c89,SELL,EURRUB,FILL,91.31132,91.31036,192000,192000,NOTE 11,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:40:31.379
0x3dc17c89,SELL,EURRUB,DONE,91.31132,91.31036,192000,192000,NOTE 11,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:40:36.555
0x35cd759b,SELL,GBPJPY,INPROCESS,143.23002,0,24000,0,NOTE 7,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:40:42.667
0x35cd759b,SELL,GBPJPY,CANCEL,143.23002,0,24000,0,NOTE 7,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:40:43.011
0x35cd759b,SELL,GBPJPY,DONE,143.23002,0,24000,0,NOTE 7,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:40:44.139
0x170360d1,BUY,EURCAD,INPROCESS,1.55111,0,888000,0,NOTE 3,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:40:50.675
0x170360d1,BUY,EURCAD,PARTIALFILL,1.55111,1.5514,888000,607000,NOTE 3,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:40:51.107
0x170360d1,BUY,EURCAD,DONE,1.55111,1.5514,888000,607000,NOTE 3,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:40:53.291
0xa5db2273,SELL,EURRUB,INPROCESS,91.31132,0,96000,0,NOTE 11,REGULAR TRADE,01.02.2021 00:40:57.499
0xa5db2273,SELL,EURRUB,PARTIALFILL,91.31132,91.31158,96000,93000,NOTE 11,REGULAR TRADE,01.02.2021 00:41:06.995
0xa5db2273,SELL,EURRUB,DONE,91.31132,91.31158,96000,93000,NOTE 11,REGULAR TRADE,01.02.2021 00:41:15.947
0x14046759,SELL,EURRUB,INPROCESS,91.31132,0,832000,0,NOTE 11,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:41:18.371
0x14046759,SELL,EURRUB,PARTIALFILL,91.31132,91.31048,832000,279000,NOTE 11,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:41:22.459
0x14046759,SELL,EURRUB,DONE,91.31132,91.31048,832000,279000,NOTE 11,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:41:27.515
0xa366360b,SELL,GBPJPY,INPROCESS,143.23002,0,840000,0,NOTE 7,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:41:28.187
0xa366360b,SELL,GBPJPY,PARTIALFILL,143.23002,143.22928,840000,413000,NOTE 7,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:41:30.251
0xa366360b,SELL,GBPJPY,DONE,143.23002,143.22928,840000,413000,NOTE 7,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:41:31.019
0x203da221,SELL,EURJPY,INPROCESS,124.88801,0,184000,0,NOTE 6,,01.02.2021 00:41:33.235
0x203da221,SELL,EURJPY,CANCEL,124.88801,0,184000,0,NOTE 6,,01.02.2021 00:41:41.827
0x203da221,SELL,EURJPY,DONE,124.88801,0,184000,0,NOTE 6,,01.02.2021 00:41:50.931
0x2d9e663,SELL,AUDEUR,INPROCESS,0.62963,0,680000,0,NOTE 4,TRANSFER,01.02.2021 00:41:51.179
0x2d9e663,SELL,AUDEUR,PARTIALFILL,0.62963,0.62893,680000,205000,NOTE 4,TRANSFER,01.02.2021 00:41:52.155
0x2d9e663,SELL,AUDEUR,DONE,0.62963,0.62893,680000,205000,NOTE 4,TRANSFER,01.02.2021 00:42:00.867
0xeef0b329,SELL,EURRUB,INPROCESS,91.31132,0,176000,0,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:42:04.411
0xeef0b329,SELL,EURRUB,PARTIALFILL,91.31132,91.31164,176000,55000,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:42:13.939
0xeef0b329,SELL,EURRUB,DONE,91.31132,91.31164,176000,55000,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:42:15.275
0x7ffb197b,BUY,AUDJPY,INPROCESS,80.03001,0,336000,0,NOTE 9,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:42:18.307
0x7ffb197b,BUY,AUDJPY,FILL,80.03001,80.0294,336000,336000,NOTE 9,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:42:24.691
0x7ffb197b,BUY,AUDJPY,DONE,80.03001,80.0294,336000,336000,NOTE 9,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:42:26.299
0x996c4c71,SELL,EURCAD,INPROCESS,1.41313,0,344000,0,NOTE 3,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:42:31.595
0x996c4c71,SELL,EURCAD,PARTIALFILL,1.41313,1.41229,344000,183000,NOTE 3,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:42:32.147
0x996c4c71,SELL,EURCAD,DONE,1.41313,1.41229,344000,183000,NOTE 3,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:42:39.771
0x18b5e553,SELL,GBPCAD,INPROCESS,1.44401,0,688000,0,NOTE 10,REGULAR TRADE,01.02.2021 00:42:41.259
0x18b5e553,SELL,GBPCAD,FILL,1.44401,1.4443,688000,688000,NOTE 10,REGULAR TRADE,01.02.2021 00:42:42.115
0x18b5e553,SELL,GBPCAD,DONE,1.44401,1.4443,688000,688000,NOTE 10,REGULAR TRADE,01.02.2021 00:42:45.387
0x2f74aff9,BUY,EURRUB,INPROCESS,91.996,0,944000,0,NOTE 11,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:42:51.651
0x2f74aff9,BUY,EURRUB,CANCEL,91.996,0,944000,0,NOTE 11,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:42:59.819
0x2f74aff9,BUY,EURRUB,DONE,91.996,0,944000,0,NOTE 11,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:43:07.835
0x3e570feb,SELL,GBPJPY,INPROCESS,143.23002,0,144000,0,NOTE 7,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:43:09.027
0x3e570feb,SELL,GBPJPY,FILL,143.23002,143.22934,144000,144000,NOTE 7,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:43:12.331
0x3e570feb,SELL,GBPJPY,DONE,143.23002,143.22934,144000,144000,NOTE 7,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:43:21.979
0xcaf02fc1,SELL,GBPJPY,INPROCESS,143.23002,0,536000,0,NOTE 7,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:43:28.755
0xcaf02fc1,SELL,GBPJPY,FILL,143.23002,143.23031,536000,536000,NOTE 7,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:43:34.067
0xcaf02fc1,SELL,GBPJPY,DONE,143.23002,143.23031,536000,536000,NOTE 7,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:43:42.811
0x90918f43,SELL,EURRUB,INPROCESS,91.31132,0,496000,0,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:43:49.739
0x90918f43,SELL,EURRUB,PARTIALFILL,91.31132,91.31031,496000,381000,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:43:57.875
0x90918f43,SELL,EURRUB,DONE,91.31132,91.31031,496000,381000,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:44:02.507
0x40f7adc9,SELL,EURNZD,INPROCESS,1.68501,0,136000,0,NOTE 5,REGULAR TRADE,01.02.2021 00:44:11.091
0x40f7adc9,SELL,EURNZD,CANCEL,1.68501,0,136000,0,NOTE 5,REGULAR TRADE,01.02.2021 00:44:20.099
0x40f7adc9,SELL,EURNZD,DONE,1.68501,0,136000,0,NOTE 5,REGULAR TRADE,01.02.2021 00:44:21.195
0x70b0095b,SELL,AUDJPY,INPROCESS,80.00315,0,192000,0,NOTE 9,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:44:24.347
0x70b0095b,SELL,AUDJPY,FILL,80.00315,80.00355,192000,192000,NOTE 9,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:44:25.171
0x70b0095b,SELL,AUDJPY,DONE,80.00315,80.00355,192000,192000,NOTE 9,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:44:30.059
0x5b6b1c11,BUY,CHFJPY,INPROCESS,117.5189,0,24000,0,NOTE 8,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:44:37.715
0x5b6b1c11,BUY,CHFJPY,FILL,117.5189,117.51815,24000,24000,NOTE 8,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:44:42.587
0x5b6b1c11,BUY,CHFJPY,DONE,117.5189,117.51815,24000,24000,NOTE 8,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:44:47.051
0x2e525433,SELL,GBPCAD,INPROCESS,1.44401,0,888000,0,NOTE 10,,01.02.2021 00:44:53.619
0x2e525433,SELL,GBPCAD,PARTIALFILL,1.44401,1.4441,888000,861000,NOTE 10,,01.02.2021 00:44:57.435
0x2e525433,SELL,GBPCAD,DONE,1.44401,1.4441,888000,861000,NOTE 10,,01.02.2021 00:44:59.227
0xdf29fc99,SELL,EURGBP,INPROCESS,0.88473,0,96000,0,NOTE 1,TRANSFER,01.02.2021 00:45:06.731
0xdf29fc99,SELL,EURGBP,FILL,0.88473,0.88421,96000,96000,NOTE 1,TRANSFER,01.02.2021 00:45:13.779
0xdf29fc99,SELL,EURGBP,DONE,0.88473,0.88421,96000,96000,NOTE 1,TRANSFER,01.02.2021 00:45:16.355
0x9a16f5cb,BUY,EURNZD,INPROCESS,1.68618,0,832000,0,NOTE 5,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:45:18.267
0x9a16f5cb,BUY,EURNZD,PARTIALFILL,1.68618,1.68634,832000,805000,NOTE 5,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:45:20.211
0x9a16f5cb,BUY,EURNZD,DONE,1.68618,1.68634,832000,805000,NOTE 5,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:45:25.539
0xc40fe161,BUY,EURRUB,INPROCESS,91.996,0,840000,0,NOTE 11,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:45:29.475
0xc40fe161,BUY,EURRUB,FILL,91.996,91.99508,840000,840000,NOTE 11,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:45:36.707
0xc40fe161,BUY,EURRUB,DONE,91.996,91.99508,840000,840000,NOTE 11,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:45:40.491
0x2d90a423,SELL,EURCHF,INPROCESS,1.02197,0,184000,0,NOTE 2,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:45:48.899
0x2d90a423,SELL,EURCHF,FILL,1.02197,1.02119,184000,184000,NOTE 2,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:45:55.795
0x2d90a423,SELL,EURCHF,DONE,1.02197,1.02119,184000,184000,NOTE 2,"DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:46:00.547
0x2cd4ec69,BUY,EURRUB,INPROCESS,91.996,0,680000,0,NOTE 11,REGULAR TRADE,01.02.2021 00:46:05.571
0x2cd4ec69,BUY,EURRUB,PARTIALFILL,91.996,91.9955,680000,71000,NOTE 11,REGULAR TRADE,01.02.2021 00:46:13.859
0x2cd4ec69,BUY,EURRUB,DONE,91.996,91.9955,680000,71000,NOTE 11,REGULAR TRADE,01.02.2021 00:46:16.315
0x72e7c53b,SELL,EURCAD,INPROCESS,1.41313,0,176000,0,NOTE 3,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:46:23.787
0x72e7c53b,SELL,EURCAD,CANCEL,1.41313,0,176000,0,NOTE 3,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:46:27.451
0x72e7c53b,SELL,EURCAD,DONE,1.41313,0,176000,0,NOTE 3,"TRADE, REGULAR TRADE, SPECIAL TRADE",01.02.2021 00:46:31.419
0x1df24fb1,BUY,CHFJPY,INPROCESS,117.5189,0,336000,0,NOTE 8,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:46:34.035
0x1df24fb1,BUY,CHFJPY,CANCEL,117.5189,0,336000,0,NOTE 8,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:46:38.427
0x1df24fb1,BUY,CHFJPY,DONE,117.5189,0,336000,0,NOTE 8,"TRADE, DISTANCE TRADE, REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:46:39.131
0xa987ef13,BUY,AUDEUR,INPROCESS,0.629698,0,344000,0,NOTE 4,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:46:44.579
0xa987ef13,BUY,AUDEUR,PARTIALFILL,0.629698,0.62917,344000,21000,NOTE 4,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:46:53.955
0xa987ef13,BUY,AUDEUR,DONE,0.629698,0.62917,344000,21000,NOTE 4,"TRADE, REGULAR TRADE, TRANSFER",01.02.2021 00:46:57.467
0xebaacd39,SELL,EURRUB,INPROCESS,91.31132,0,688000,0,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:47:03.611
0xebaacd39,SELL,EURRUB,FILL,91.31132,91.31058,688000,688000,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:47:06.339
0xebaacd39,SELL,EURRUB,DONE,91.31132,91.31058,688000,688000,NOTE 11,"TRADE, DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:47:13.075
0x903967ab,BUY,EURRUB,INPROCESS,91.996,0,944000,0,NOTE 11,REGULAR TRADE,01.02.2021 00:47:22.907
0x903967ab,BUY,EURRUB,CANCEL,91.996,0,944000,0,NOTE 11,REGULAR TRADE,01.02.2021 00:47:30.891
0x903967ab,BUY,EURRUB,DONE,91.996,0,944000,0,NOTE 11,REGULAR TRADE,01.02.2021 00:47:36.699
0x18573701,SELL,AUDEUR,INPROCESS,0.62963,0,144000,0,NOTE 4,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:47:39.395
0x18573701,SELL,AUDEUR,PARTIALFILL,0.62963,0.63007,144000,15000,NOTE 4,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:47:46.747
0x18573701,SELL,AUDEUR,DONE,0.62963,0.63007,144000,15000,NOTE 4,"DISTANCE TRADE, SPECIAL TRADE",01.02.2021 00:47:55.971
0x8006a503,SELL,EURRUB,INPROCESS,91.31132,0,536000,0,NOTE 11,"REGULAR TRADE, SPECIAL TRADE, TRANSFER",01.02.2021 00:48:01.659
